trade_date,code,name,open,pct_chg
2024-12-30,603516,淳中科技,50.0,10.0
2024-12-30,920190,雷神科技,27.52,8.55
2024-12-31,002218,拓日新能,3.61,9.97
2024-12-31,600579,中化装备,10.98,10.01
2024-12-31,920765,美之高,26.2,30.0
2025-01-02,001314,亿道信息,51.78,10.01
2025-01-02,001378,德冠新材,22.93,6.06
2025-01-02,002269,美邦服饰,2.03,9.8
2025-01-02,600261,阳光照明,3.28,7.34
2025-01-02,600579,中化装备,12.2,10.0
2025-01-02,920061,西磁科技,28.32,7.91
2025-01-03,002269,美邦服饰,2.28,9.82
2025-01-03,920061,西磁科技,30.98,8.16
2025-01-03,920190,雷神科技,30.0,7.48
2025-01-06,603213,镇洋发展,8.65,5.06
2025-01-06,688408,中信博,67.99,5.49
2025-01-06,920061,西磁科技,31.0,6.09
2025-01-07,000056,皇庭国际,2.5,5.65
2025-01-07,000880,潍柴重机,16.5,10.01
2025-01-07,000929,*ST兰黄,6.42,6.46
2025-01-07,002131,利欧股份,2.85,9.86
2025-01-07,002269,美邦服饰,2.31,9.92
2025-01-07,002362,汉王科技,20.54,8.93
2025-01-07,300157,新锦动力,2.66,6.06
2025-01-07,300548,长芯博创,43.14,13.85
2025-01-07,300807,天迈科技,36.37,19.99
2025-01-07,300936,中英科技,34.15,5.12
2025-01-07,301040,中环海陆,11.29,6.17
2025-01-07,301552,科力装备,51.32,5.61
2025-01-07,301577,美信科技,53.0,5.02
2025-01-07,600326,西藏天路,6.11,6.29
2025-01-07,603070,万控智造,12.33,9.97
2025-01-07,603151,邦基科技,9.62,6.13
2025-01-07,603516,淳中科技,48.0,10.0
2025-01-07,603948,建业股份,18.85,5.71
2025-01-07,688593,新相微,17.72,10.13
2025-01-07,688766,普冉股份,94.6,8.42
2025-01-07,920190,雷神科技,25.6,21.94
2025-01-07,920765,美之高,23.85,9.72
2025-01-08,002124,天邦食品,2.84,5.15
2025-01-08,002131,利欧股份,3.24,9.94
2025-01-08,003005,竞业达,26.55,5.03
2025-01-08,003021,兆威机电,71.04,10.0
2025-01-08,300807,天迈科技,43.64,19.99
2025-01-08,603070,万控智造,14.93,10.02
2025-01-08,603683,晶华新材,8.76,10.05
2025-01-09,002131,利欧股份,3.52,9.91
2025-01-09,002218,拓日新能,4.07,9.98
2025-01-09,002899,英派斯,21.01,9.99
2025-01-09,003005,竞业达,28.54,10.0
2025-01-09,003021,兆威机电,78.43,10.0
2025-01-09,300488,恒锋工具,23.3,10.32
2025-01-09,301577,美信科技,54.66,7.41
2025-01-09,603070,万控智造,15.85,9.98
2025-01-09,603683,晶华新材,10.6,9.96
2025-01-09,920061,西磁科技,33.5,7.02
2025-01-09,920357,雅葆轩,19.85,6.68
2025-01-10,002686,亿利达,5.17,9.92
2025-01-10,003021,兆威机电,87.5,6.79
2025-01-10,603213,镇洋发展,9.01,7.0
2025-01-10,688603,天承科技,73.53,11.62
2025-01-13,002747,埃斯顿,17.27,6.7
2025-01-13,300403,汉宇集团,10.2,8.65
2025-01-13,300422,博世科,4.22,5.23
2025-01-13,600615,鑫源智造,10.83,10.04
2025-01-13,603039,泛微网络,42.0,5.01
2025-01-13,603151,邦基科技,9.99,6.01
2025-01-14,000056,皇庭国际,2.52,10.0
2025-01-14,000880,潍柴重机,17.92,7.13
2025-01-14,001296,长江材料,16.63,6.27
2025-01-14,001314,亿道信息,43.5,8.16
2025-01-14,002106,莱宝高科,9.96,6.66
2025-01-14,002131,利欧股份,3.37,9.88
2025-01-14,002239,奥特佳,2.81,6.05
2025-01-14,002247,聚力文化,2.39,8.05
2025-01-14,002269,美邦服饰,2.2,10.0
2025-01-14,002273,水晶光电,19.56,5.38
2025-01-14,002362,汉王科技,22.14,6.28
2025-01-14,002527,新时达,8.7,8.37
2025-01-14,002615,哈尔斯,7.45,5.01
2025-01-14,002712,思美传媒,5.01,7.47
2025-01-14,002747,埃斯顿,18.52,5.38
2025-01-14,002774,快意电梯,6.88,6.58
2025-01-14,002832,比音勒芬,19.31,7.36
2025-01-14,002899,英派斯,21.52,6.47
2025-01-14,002945,华林证券,13.37,6.02
2025-01-14,003005,竞业达,28.01,5.25
2025-01-14,003021,兆威机电,84.56,8.77
2025-01-14,300088,长信科技,5.84,6.37
2025-01-14,300157,新锦动力,2.78,6.09
2025-01-14,300193,佳士科技,8.61,7.23
2025-01-14,300284,苏交科,9.37,6.22
2025-01-14,300310,宜通世纪,7.3,7.12
2025-01-14,300321,同大股份,20.26,8.31
2025-01-14,300403,汉宇集团,10.88,11.99
2025-01-14,300488,恒锋工具,25.1,7.12
2025-01-14,300514,友讯达,13.35,5.19
2025-01-14,300548,长芯博创,44.44,5.53
2025-01-14,300651,金陵体育,11.79,5.66
2025-01-14,300694,蠡湖股份,14.45,6.19
2025-01-14,300752,隆利科技,16.2,8.39
2025-01-14,300787,海能实业,12.14,5.85
2025-01-14,300807,天迈科技,33.13,6.72
2025-01-14,300812,易天股份,20.23,5.51
2025-01-14,300948,冠中生态,8.84,5.14
2025-01-14,301023,奕帆传动,46.94,8.39
2025-01-14,301032,新柴股份,8.85,6.53
2025-01-14,301040,中环海陆,11.63,7.77
2025-01-14,301091,深城交,42.18,6.82
2025-01-14,301101,明月镜片,36.1,9.2
2025-01-14,301129,瑞纳智能,23.27,6.18
2025-01-14,301160,翔楼新材,57.57,7.61
2025-01-14,301170,锡南科技,22.0,5.5
2025-01-14,301372,科净源,18.98,5.28
2025-01-14,301499,维科精密,23.75,6.78
2025-01-14,301552,科力装备,53.98,5.73
2025-01-14,301577,美信科技,54.68,6.06
2025-01-14,600281,华阳新材,3.08,5.19
2025-01-14,600392,盛和资源,10.4,6.04
2025-01-14,600562,国睿科技,17.6,5.53
2025-01-14,600579,中化装备,7.94,10.01
2025-01-14,600640,国脉文化,11.2,5.49
2025-01-14,600728,佳都科技,4.25,5.69
2025-01-14,603019,中科曙光,61.87,5.67
2025-01-14,603070,万控智造,13.01,6.62
2025-01-14,603151,邦基科技,10.6,5.29
2025-01-14,603328,依顿电子,8.83,6.02
2025-01-14,603350,安乃达,30.9,10.02
2025-01-14,603516,淳中科技,50.78,7.51
2025-01-14,688036,传音控股,88.63,5.28
2025-01-14,688056,莱伯泰科,26.85,5.94
2025-01-14,688206,概伦电子,17.96,6.74
2025-01-14,688337,普源精电,37.34,6.53
2025-01-14,688403,汇成股份,7.99,5.67
2025-01-14,688408,中信博,68.05,6.79
2025-01-14,688478,晶升股份,26.66,5.31
2025-01-14,688479,友车科技,15.85,5.29
2025-01-14,688565,力源科技,5.32,5.67
2025-01-14,688584,上海合晶,18.0,5.58
2025-01-14,688766,普冉股份,103.9,8.33
2025-01-14,920061,西磁科技,31.33,7.63
2025-01-14,920190,雷神科技,26.86,10.46
2025-01-14,920339,恒太照明,8.43,5.71
2025-01-14,920357,雅葆轩,19.5,10.85
2025-01-14,920765,美之高,24.7,8.95
2025-01-14,920839,万通液压,16.12,10.7
2025-01-15,002131,利欧股份,4.03,10.08
2025-01-15,002712,思美传媒,5.33,10.04
2025-01-15,603151,邦基科技,11.07,6.55
2025-01-15,920061,西磁科技,33.03,7.3
2025-01-16,002269,美邦服饰,2.43,6.72
2025-01-16,002712,思美传媒,5.9,10.0
2025-01-16,300157,新锦动力,2.93,7.59
2025-01-16,300548,长芯博创,45.66,10.61
2025-01-16,300807,天迈科技,33.01,6.98
2025-01-16,301166,优宁维,27.37,5.32
2025-01-16,603551,奥普科技,10.47,5.6
2025-01-16,688056,莱伯泰科,28.14,12.4
2025-01-16,920765,美之高,25.41,9.43
2025-01-16,920839,万通液压,18.5,8.73
2025-01-17,300321,同大股份,22.0,7.29
2025-01-17,600562,国睿科技,18.0,6.32
2025-01-17,603328,依顿电子,9.25,8.18
2025-01-20,000880,潍柴重机,19.73,9.98
2025-01-20,002615,哈尔斯,8.4,10.0
2025-01-20,300548,长芯博创,50.25,5.68
2025-01-20,300694,蠡湖股份,14.87,6.19
2025-01-20,300936,中英科技,38.12,6.06
2025-01-20,920839,万通液压,19.26,5.19
2025-01-21,000880,潍柴重机,21.0,10.0
2025-01-21,002124,天邦食品,2.92,5.15
2025-01-21,003021,兆威机电,95.51,10.0
2025-01-21,300422,博世科,5.32,20.09
2025-01-21,300488,恒锋工具,27.3,5.33
2025-01-21,300548,长芯博创,51.9,14.47
2025-01-21,301160,翔楼新材,57.44,15.98
2025-01-21,600579,中化装备,8.69,9.98
