trade_date,code,name,open,pct_chg
2023-01-03,000863,三湘印象,4.23,10.09
2023-01-03,002231,*ST奥维,9.09,10.04
2023-01-03,002289,*ST宇顺,6.91,10.0
2023-01-03,002383,合众思壮,6.57,5.83
2023-01-03,002738,中矿资源,66.2,7.38
2023-01-03,300086,康芝药业,7.46,19.94
2023-01-03,300421,力星股份,11.55,5.11
2023-01-03,300472,*ST新元,10.76,6.13
2023-01-03,300818,耐普矿机,29.18,5.34
2023-01-03,300846,首都在线,9.8,6.27
2023-01-03,300870,欧陆通,44.58,5.5
2023-01-03,301118,恒光股份,31.12,7.15
2023-01-03,301165,锐捷网络,34.08,5.83
2023-01-03,600599,*ST熊猫,14.69,5.0
2023-01-03,601899,紫金矿业,9.96,5.3
2023-01-03,603333,尚纬股份,5.24,6.49
2023-01-03,603876,鼎胜新材,41.04,7.82
2023-01-03,603878,武进不锈,10.7,6.32
2023-01-03,603977,国泰集团,8.24,7.96
2023-01-03,688025,杰普特,44.4,5.88
2023-01-03,688031,星环科技-U,90.94,10.99
2023-01-03,688053,ST思科瑞,60.8,7.2
2023-01-03,688239,航宇科技,76.7,5.87
2023-01-03,688270,臻镭科技,115.6,5.12
2023-01-04,000863,三湘印象,4.88,10.02
2023-01-04,003004,*ST声迅,27.54,10.0
2023-01-04,300870,欧陆通,47.54,5.77
2023-01-04,600376,首开股份,5.62,5.52
2023-01-04,603186,华正新材,23.45,5.79
2023-01-05,002231,*ST奥维,9.02,9.98
2023-01-05,002738,中矿资源,69.65,5.12
2023-01-05,003027,同兴科技,26.11,10.0
2023-01-05,603773,沃格光电,20.06,9.98
2023-01-05,688786,悦安新材,41.98,6.17
2023-01-06,002459,晶澳科技,62.5,7.09
2023-01-06,003027,同兴科技,29.5,9.99
2023-01-06,301377,鼎泰高科,20.36,5.67
2023-01-06,601020,华钰矿业,11.81,5.93
2023-01-06,603876,鼎胜新材,42.83,7.14
2023-01-06,688350,富淼科技,17.3,5.49
2023-01-09,000737,北方铜业,5.29,9.94
2023-01-09,000975,山金国际,11.53,6.19
2023-01-09,002083,孚日股份,5.25,10.06
2023-01-09,002319,乐通股份,11.97,7.91
2023-01-09,002324,普利特,17.5,7.89
2023-01-09,002453,华软科技,10.6,10.03
2023-01-09,003004,*ST声迅,29.68,5.06
2023-01-09,300421,力星股份,12.03,9.4
2023-01-09,300552,万集科技,18.68,7.18
2023-01-09,301040,中环海陆,20.81,6.5
2023-01-09,301377,鼎泰高科,21.56,5.55
2023-01-09,600961,株冶集团,7.14,10.0
2023-01-09,600988,赤峰黄金,19.13,5.71
2023-01-09,601168,西部矿业,10.5,6.42
2023-01-09,601899,紫金矿业,10.69,9.68
2023-01-09,603979,金诚信,25.5,7.22
2023-01-10,002937,兴瑞科技,28.0,10.01
2023-01-10,300668,杰恩设计,19.94,5.03
2023-01-10,605376,博迁新材,47.63,5.24
2023-01-11,002289,*ST宇顺,7.71,10.05
2023-01-11,002329,皇氏集团,7.23,10.04
2023-01-11,300499,高澜股份,11.76,12.12
2023-01-11,300870,欧陆通,50.2,6.96
2023-01-11,603069,海汽集团,26.8,8.86
2023-01-12,002766,索菱股份,5.22,9.94
2023-01-12,300029,*ST天龙,8.29,6.35
2023-01-12,300499,高澜股份,11.91,7.71
2023-01-12,600962,国投中鲁,13.18,5.13
2023-01-12,603028,赛福天,10.0,10.01
2023-01-13,000923,河钢资源,14.2,5.16
2023-01-13,002766,索菱股份,5.89,5.57
2023-01-13,003016,欣贺股份,8.96,8.08
2023-01-13,003027,同兴科技,29.84,10.01
2023-01-13,600053,九鼎投资,15.61,6.37
2023-01-16,300539,横河精密,10.24,7.02
2023-01-16,300753,爱朋医疗,16.22,6.22
2023-01-17,002961,瑞达期货,14.63,6.17
2023-01-17,300095,华伍股份,9.47,5.49
2023-01-17,301377,鼎泰高科,23.05,5.12
2023-01-17,603028,赛福天,9.64,10.04
2023-01-17,603863,松炀资源,12.14,6.05
2023-01-18,600105,永鼎股份,3.64,10.14
2023-01-19,002297,博云新材,7.4,5.42
2023-01-19,002961,瑞达期货,15.97,9.97
2023-01-19,003004,*ST声迅,27.5,10.0
2023-01-19,301369,联动科技,100.38,6.36
2023-01-19,688025,杰普特,53.9,6.93
2023-01-19,688031,星环科技-U,90.0,6.87
2023-01-19,688270,臻镭科技,104.05,7.54
2023-01-19,688519,南亚新材,22.43,6.32
2023-01-20,000923,河钢资源,14.48,5.25
2023-01-20,000975,山金国际,11.85,10.03
2023-01-20,002083,孚日股份,4.9,5.11
2023-01-20,002466,天齐锂业,88.9,5.56
2023-01-20,300472,*ST新元,11.1,6.72
2023-01-20,300762,上海瀚讯,12.59,7.61
2023-01-20,603698,航天工程,14.15,7.51
2023-01-30,000678,襄阳轴承,6.24,10.0
2023-01-30,002058,*ST威尔,11.41,9.97
2023-01-30,002083,孚日股份,5.21,5.84
2023-01-30,002231,*ST奥维,8.22,6.1
2023-01-30,002536,飞龙股份,8.3,9.98
2023-01-30,002843,泰嘉股份,20.97,7.04
2023-01-30,300095,华伍股份,10.94,7.97
2023-01-30,300552,万集科技,20.01,6.5
2023-01-30,301072,中捷精工,22.05,5.1
2023-01-30,600301,华锡有色,14.8,7.76
2023-01-30,603773,沃格光电,19.3,6.45
2023-01-30,603876,鼎胜新材,49.2,5.56
2023-01-30,603993,洛阳钼业,5.31,7.21
2023-01-30,688239,航宇科技,82.27,5.2
2023-01-31,000863,三湘印象,4.55,5.02
2023-01-31,002058,*ST威尔,12.49,10.03
2023-01-31,300129,泰胜风能,7.84,8.21
2023-01-31,601020,华钰矿业,13.5,5.73
2023-01-31,920634,新威凌,8.0,5.38
2023-02-01,000657,中钨高新,16.5,5.12
2023-02-01,000960,锡业股份,15.27,6.2
2023-02-01,002297,博云新材,8.3,10.06
2023-02-01,002378,章源钨业,7.98,10.06
