trade_date,code,name,open,pct_chg
2023-01-03,002657,中科金财,15.69,7.03
2023-01-03,002693,*ST双成,7.27,10.04
2023-01-03,002771,真视通,12.82,6.02
2023-01-03,002795,永和智控,9.01,5.16
2023-01-03,300211,*ST亿通,7.3,7.1
2023-01-03,300220,金运激光,10.41,5.93
2023-01-03,300233,金城医药,24.08,7.11
2023-01-03,300237,ST美晨,2.21,5.0
2023-01-03,300353,东土科技,8.9,12.44
2023-01-03,300454,深信服,112.0,11.06
2023-01-03,300506,*ST名家,6.13,5.43
2023-01-03,301075,多瑞医药,32.94,10.33
2023-01-03,600079,ST人福,23.86,5.06
2023-01-03,600319,亚星化学,5.53,9.98
2023-01-03,688095,福昕软件,62.19,6.34
2023-01-03,688246,嘉和美康,29.9,7.51
2023-01-03,688349,三一重能,29.31,9.01
2023-01-03,688369,致远互联,68.44,5.45
2023-01-03,688496,清越科技,9.06,6.39
2023-01-03,688508,芯朋微,64.81,5.31
2023-01-04,000909,ST数源,8.28,10.04
2023-01-04,002208,合肥城建,6.77,5.45
2023-01-04,300084,海默科技,5.0,9.07
2023-01-04,300853,申昊科技,22.48,5.2
2023-01-04,600455,博通股份,22.14,5.73
2023-01-04,600606,绿地控股,2.99,5.0
2023-01-04,603099,长白山,10.23,10.0
2023-01-04,603208,江山欧派,59.11,8.76
2023-01-04,603222,济民健康,9.25,10.03
2023-01-04,688331,荣昌生物,79.52,7.58
2023-01-05,000909,ST数源,9.4,10.0
2023-01-05,003022,联泓新科,30.43,5.74
2023-01-05,300587,天铁科技,11.7,5.98
2023-01-06,000909,ST数源,10.43,9.99
2023-01-06,003022,联泓新科,34.61,9.99
2023-01-06,300587,天铁科技,12.44,5.65
2023-01-06,600477,杭萧钢构,4.11,8.03
2023-01-06,688349,三一重能,31.68,7.2
2023-01-06,688408,中信博,101.82,12.13
2023-01-09,301121,紫建电子,54.1,11.24
2023-01-09,600477,杭萧钢构,4.51,9.46
2023-01-09,605228,神通科技,8.76,7.32
2023-01-10,688508,芯朋微,71.93,7.11
2023-01-11,000669,ST金鸿,1.74,5.23
2023-01-11,000909,ST数源,10.9,10.01
2023-01-11,002568,百润股份,40.0,7.28
2023-01-11,600212,绿能慧充,8.39,6.54
2023-01-12,002094,青岛金王,4.01,10.03
2023-01-12,603598,引力传媒,9.72,5.63
2023-01-12,688496,清越科技,9.84,19.96
2023-01-13,002400,省广集团,4.43,9.95
2023-01-13,301121,紫建电子,59.4,9.24
2023-01-13,601567,三星医疗,13.23,5.07
2023-01-13,603043,广州酒家,24.56,6.11
2023-01-13,688331,荣昌生物,83.26,7.19
2023-01-16,002724,海洋王,8.86,5.16
2023-01-16,300223,北京君正,69.66,7.62
2023-01-16,688200,华峰测控,273.99,6.15
2023-01-16,688508,芯朋微,76.0,10.9
2023-01-17,000026,飞亚达,10.77,10.0
2023-01-17,002724,海洋王,9.4,5.12
2023-01-17,600477,杭萧钢构,4.95,6.73
2023-01-17,603068,博通集成,29.19,10.02
2023-01-17,688508,芯朋微,80.0,6.24
2023-01-18,000026,飞亚达,12.95,10.03
2023-01-18,300278,华昌达,4.17,8.39
2023-01-18,300454,深信服,137.17,12.12
2023-01-18,600212,绿能慧充,8.31,10.06
2023-01-18,688369,致远互联,73.09,7.65
2023-01-19,002771,真视通,11.46,9.98
2023-01-19,300008,天海防务,4.36,9.25
2023-01-19,600477,杭萧钢构,5.4,6.88
2023-01-19,603093,南华期货,10.3,5.47
2023-01-19,688095,福昕软件,68.8,7.62
2023-01-19,688246,嘉和美康,32.78,6.03
2023-01-19,688403,汇成股份,11.3,5.53
2023-01-20,688408,中信博,100.46,5.67
2023-01-30,000026,飞亚达,11.67,6.8
2023-01-30,000753,漳州发展,4.32,6.29
2023-01-30,002735,王子新材,22.77,5.95
2023-01-30,300624,万兴科技,34.53,14.94
2023-01-30,300696,爱乐达,31.58,8.2
2023-01-30,300853,申昊科技,25.5,5.47
2023-01-31,000541,佛山照明,5.21,9.96
2023-01-31,300418,昆仑万维,15.7,6.21
2023-01-31,301017,漱玉平民,18.02,7.61
2023-01-31,688408,中信博,106.0,9.34
2023-01-31,920062,科润智控,5.37,5.21
2023-01-31,920195,三祥科技,7.34,7.77
2023-01-31,920857,泓禧科技,8.49,5.65
2023-02-01,000026,飞亚达,11.82,9.98
2023-02-01,002094,青岛金王,3.97,10.13
2023-02-01,002735,王子新材,24.5,10.0
