trade_date,code,name,open,pct_chg
2023-01-03,000962,东方钽业,8.88,6.52
2023-01-03,002115,三维通信,4.55,5.52
2023-01-03,002253,*ST智胜,11.77,5.03
2023-01-03,002579,中京电子,10.8,5.29
2023-01-03,002679,福建金森,10.5,10.01
2023-01-03,003007,直真科技,27.57,5.61
2023-01-03,300221,银禧科技,4.9,8.96
2023-01-03,300290,荣科科技,4.5,8.0
2023-01-03,300300,海峡创新,3.91,9.21
2023-01-03,300490,华自科技,11.51,5.46
2023-01-03,300585,奥联电子,19.21,9.28
2023-01-03,300609,汇纳科技,15.48,6.78
2023-01-03,300682,朗新集团,22.1,6.87
2023-01-03,300768,迪普科技,13.15,5.85
2023-01-03,300772,运达股份,14.9,5.11
2023-01-03,300807,天迈科技,20.39,5.72
2023-01-03,301021,英诺激光,25.71,5.08
2023-01-03,301063,海锅股份,34.1,5.82
2023-01-03,301319,唯特偶,57.51,8.82
2023-01-03,603758,秦安股份,7.97,10.0
2023-01-03,688081,兴图新科,16.49,5.07
2023-01-03,688132,邦彦技术,24.5,10.12
2023-01-03,688155,先惠技术,52.22,6.14
2023-01-03,688272,富吉瑞,19.5,6.7
2023-01-03,688418,震有科技,11.64,5.5
2023-01-04,000620,盈新发展,3.47,10.08
2023-01-04,600610,中毅达,15.8,5.17
2023-01-04,605500,森林包装,10.2,5.7
2023-01-05,002812,恩捷股份,126.19,10.0
2023-01-05,003007,直真科技,30.3,10.0
2023-01-05,300490,华自科技,12.59,7.15
2023-01-05,603728,鸣志电器,35.25,10.01
2023-01-05,603799,华友钴业,56.96,6.06
2023-01-05,688195,腾景科技,22.61,5.57
2023-01-05,688800,瑞可达,106.04,5.13
2023-01-05,920122,中纺标,10.88,7.56
2023-01-06,300585,奥联电子,22.54,14.48
2023-01-06,301023,奕帆传动,38.84,7.63
2023-01-06,301100,风光股份,22.98,6.13
2023-01-06,600803,新奥股份,15.96,6.8
2023-01-06,603212,赛伍技术,32.85,5.26
2023-01-06,603305,旭升集团,32.82,7.85
2023-01-06,603810,丰山集团,17.11,5.1
2023-01-09,300585,奥联电子,26.32,7.51
2023-01-09,300682,朗新集团,23.65,8.38
2023-01-09,301023,奕帆传动,41.59,17.79
2023-01-09,301361,众智科技,23.63,5.8
2023-01-09,301398,星源卓镁,31.52,5.08
2023-01-09,603305,旭升集团,37.4,6.18
2023-01-09,603755,日辰股份,37.5,6.73
2023-01-10,002579,中京电子,11.08,10.05
2023-01-10,600537,亿晶光电,6.5,10.0
2023-01-10,603758,秦安股份,9.13,5.25
2023-01-11,002104,恒宝股份,7.89,5.61
2023-01-11,600803,新奥股份,17.05,6.98
2023-01-11,603933,睿能科技,12.21,10.04
2023-01-12,002579,中京电子,11.91,5.99
2023-01-12,300585,奥联电子,25.87,6.51
2023-01-12,603728,鸣志电器,37.84,5.01
2023-01-12,603898,好莱客,12.34,6.95
2023-01-12,688005,容百科技,70.49,5.72
2023-01-12,688525,佰维存储,16.1,8.65
2023-01-13,603755,日辰股份,37.42,5.66
2023-01-16,002427,尤夫股份,5.91,5.06
2023-01-16,300285,国瓷材料,28.7,8.43
2023-01-16,301319,唯特偶,62.69,5.26
2023-01-16,301363,美好医疗,41.05,6.06
2023-01-16,601566,九牧王,7.52,10.0
2023-01-16,603758,秦安股份,9.54,5.83
2023-01-16,688536,思瑞浦,251.5,6.48
2023-01-16,688682,霍莱沃,74.41,5.67
2023-01-17,000796,凯撒旅业,5.75,5.04
2023-01-17,002975,博杰股份,34.5,5.25
2023-01-17,300553,集智股份,56.49,8.11
2023-01-17,301319,唯特偶,65.48,15.1
2023-01-17,600735,ST新华锦,6.48,6.34
2023-01-17,688081,兴图新科,17.21,8.11
2023-01-17,688525,佰维存储,17.6,20.0
2023-01-17,688536,思瑞浦,272.54,8.31
2023-01-18,003007,直真科技,25.46,5.18
2023-01-18,688525,佰维存储,21.25,20.0
2023-01-19,000962,东方钽业,9.68,9.97
2023-01-19,002149,西部材料,16.36,6.39
2023-01-19,002427,尤夫股份,6.4,5.06
2023-01-19,300285,国瓷材料,31.19,8.13
2023-01-19,300807,天迈科技,22.59,9.43
2023-01-19,600456,宝钛股份,40.92,8.0
2023-01-19,603728,鸣志电器,38.98,7.24
2023-01-19,688097,博众精工,29.41,5.82
2023-01-19,688132,邦彦技术,25.02,5.21
2023-01-19,688435,英方软件,90.01,176.77
2023-01-20,000758,中色股份,5.17,10.06
2023-01-20,002155,湖南黄金,13.36,6.55
2023-01-20,002192,融捷股份,108.01,8.29
2023-01-20,300490,华自科技,13.43,8.92
2023-01-20,300585,奥联电子,25.64,14.74
2023-01-20,301023,奕帆传动,45.17,8.99
2023-01-20,600537,亿晶光电,7.33,6.44
2023-01-20,688617,惠泰医疗,348.11,11.1
2023-01-20,920171,志晟信息,4.31,5.34
2023-01-30,000962,东方钽业,11.05,9.98
2023-01-30,002155,湖南黄金,14.18,6.43
2023-01-30,002253,*ST智胜,13.3,10.03
2023-01-30,002748,世龙实业,10.56,5.92
2023-01-30,002812,恩捷股份,159.3,8.14
2023-01-30,003007,直真科技,29.58,10.0
2023-01-30,300619,金银河,63.7,5.8
2023-01-30,300969,恒帅股份,72.0,10.0
2023-01-30,600280,中央商场,2.94,5.9
2023-01-30,600879,航天电子,7.09,5.14
2023-01-30,603305,旭升集团,39.6,10.0
2023-01-30,603758,秦安股份,11.11,5.06
2023-01-30,688148,芳源股份,17.18,7.48
2023-01-30,688272,富吉瑞,20.68,10.51
2023-01-30,688525,佰维存储,24.36,6.33
2023-01-30,920207,众诚科技,6.27,5.05
2023-01-31,002253,*ST智胜,15.57,10.04
2023-01-31,300585,奥联电子,27.87,15.76
2023-01-31,301021,英诺激光,28.5,5.24
2023-01-31,301023,奕帆传动,45.25,6.83
2023-01-31,600330,天通股份,12.0,6.58
2023-01-31,600748,上实发展,3.4,7.4
2023-01-31,688081,兴图新科,20.45,5.03
2023-01-31,920122,中纺标,11.63,5.53
2023-01-31,920171,志晟信息,4.53,5.96
2023-01-31,920207,众诚科技,6.5,15.97
2023-01-31,920392,佳合科技,7.08,12.66
2023-01-31,920510,丰光精密,9.26,5.83
2023-01-31,920642,通易航天,8.13,7.19
2023-01-31,920957,汉维科技,5.6,7.98
2023-02-01,000751,锌业股份,3.29,5.21
2023-02-01,000758,中色股份,5.71,10.02
2023-02-01,000962,东方钽业,12.12,9.99
2023-02-01,002155,湖南黄金,15.88,7.51
2023-02-01,002253,*ST智胜,15.99,10.02
2023-02-01,002579,中京电子,11.6,9.99
2023-02-01,300609,汇纳科技,16.88,5.93
2023-02-01,300768,迪普科技,14.47,5.9
2023-02-01,300969,恒帅股份,76.35,5.62
2023-02-01,600549,厦门钨业,22.2,6.0
2023-02-01,601068,中铝国际,5.11,7.1
2023-02-01,603132,金徽股份,12.51,6.36
2023-02-01,603681,永冠新材,24.16,5.02
2023-02-01,603755,日辰股份,40.0,7.85
2023-02-01,688435,英方软件,103.1,13.26
2023-02-01,688617,惠泰医疗,339.88,5.61
2023-02-01,688800,瑞可达,105.39,8.5
2023-02-01,920207,众诚科技,7.7,9.76
2023-02-01,920510,丰光精密,9.95,5.1
2023-02-02,002715,登云股份,19.49,6.68
2023-02-02,300550,和仁科技,15.2,9.54
2023-02-02,300585,奥联电子,33.1,9.06
2023-02-02,301363,美好医疗,42.45,7.9
2023-02-02,600537,亿晶光电,8.3,5.98
2023-02-02,688001,华兴源创,32.3,5.71
2023-02-02,688310,迈得医疗,25.79,6.32
2023-02-03,002769,普路通,8.79,5.26
2023-02-03,300553,集智股份,61.28,18.45
2023-02-03,688132,邦彦技术,26.86,7.61
2023-02-06,002253,*ST智胜,16.59,9.99
2023-02-06,003002,壶化股份,20.62,5.02
2023-02-06,003007,直真科技,30.3,9.99
2023-02-06,301205,联特科技,43.66,7.31
2023-02-06,688310,迈得医疗,28.44,5.63
2023-02-07,002155,湖南黄金,17.12,8.87
2023-02-07,002218,拓日新能,5.48,10.09
2023-02-07,300295,三六五网,9.8,5.88
2023-02-07,300585,奥联电子,35.71,16.12
2023-02-07,300969,恒帅股份,78.35,5.6
2023-02-07,301183,东田微,25.28,8.93
2023-02-07,301205,联特科技,47.28,19.99
2023-02-07,603728,鸣志电器,43.22,10.0
2023-02-07,688001,华兴源创,34.48,5.28
2023-02-07,688195,腾景科技,25.83,6.47
2023-02-08,002253,*ST智胜,17.3,10.01
2023-02-08,002748,世龙实业,11.35,10.04
2023-02-08,300613,富瀚微,59.81,5.84
2023-02-08,301205,联特科技,62.0,11.8
2023-02-08,301260,格力博,37.0,24.15
2023-02-08,301308,江波龙,69.28,6.21
2023-02-08,600114,东睦股份,10.15,5.64
2023-02-08,603768,常青股份,17.81,5.87
2023-02-08,688310,迈得医疗,29.8,15.63
2023-02-09,300295,三六五网,10.09,6.52
2023-02-09,300490,华自科技,16.9,5.73
2023-02-09,300613,富瀚微,60.6,10.9
2023-02-09,301183,东田微,26.89,5.57
2023-02-09,301205,联特科技,59.19,20.0
2023-02-09,301308,江波龙,71.32,5.79
2023-02-09,301319,唯特偶,69.36,5.14
2023-02-09,603728,鸣志电器,47.41,7.22
2023-02-09,605123,派克新材,136.38,5.69
2023-02-09,688195,腾景科技,26.72,5.07
2023-02-09,688313,仕佳光子,11.0,6.7
2023-02-09,688525,佰维存储,21.66,6.57
2023-02-09,688699,明微电子,53.66,11.92
2023-02-10,300609,汇纳科技,19.15,5.16
2023-02-10,603685,晨丰科技,10.64,5.16
2023-02-13,002748,世龙实业,12.38,9.98
2023-02-13,300553,集智股份,72.5,6.21
2023-02-13,300682,朗新集团,27.6,5.06
