trade_date,code,name,open,pct_chg
2024-12-30,002575,群兴玩具,8.2,10.07
2024-12-30,002851,麦格米特,61.8,5.57
2024-12-30,300473,德尔股份,23.98,6.1
2024-12-30,300561,*ST汇科,51.27,11.75
2024-12-30,600397,江钨装备,3.84,10.03
2024-12-31,002350,北京科锐,7.08,9.99
2024-12-31,002634,棒杰股份,3.45,9.94
2024-12-31,600397,江钨装备,3.84,9.9
2024-12-31,920725,惠丰钻石,33.37,18.13
2025-01-02,002168,*ST惠程,2.91,5.05
2025-01-02,300561,*ST汇科,55.0,5.55
2025-01-02,605289,罗曼股份,25.08,5.27
2025-01-02,920725,惠丰钻石,36.84,5.05
2025-01-03,600397,江钨装备,3.55,10.0
2025-01-03,603016,新宏泰,37.81,10.01
2025-01-06,300938,信测标准,25.0,6.7
2025-01-06,600397,江钨装备,4.2,5.5
2025-01-06,600513,联环药业,10.65,7.63
2025-01-06,600868,梅雁吉祥,2.56,9.87
2025-01-06,603016,新宏泰,41.2,7.33
2025-01-06,603950,长源东谷,16.0,5.16
2025-01-06,605289,罗曼股份,25.01,6.02
2025-01-07,000096,广聚能源,11.42,5.2
2025-01-07,000725,京东方Ａ,4.19,5.98
2025-01-07,002195,岩山科技,3.56,5.95
2025-01-07,002843,泰嘉股份,20.22,6.63
2025-01-07,002851,麦格米特,59.98,9.99
2025-01-07,003001,中岩大地,40.69,5.13
2025-01-07,300252,金信诺,8.89,7.6
2025-01-07,300473,德尔股份,23.13,11.18
2025-01-07,300499,高澜股份,18.34,6.19
2025-01-07,300561,*ST汇科,49.0,19.99
2025-01-07,300720,海川智能,16.5,5.11
2025-01-07,300843,胜蓝股份,27.98,8.65
2025-01-07,600192,长城电工,5.43,5.22
2025-01-07,603655,朗博科技,21.7,6.27
2025-01-07,603950,长源东谷,16.5,10.0
2025-01-07,603986,兆易创新,100.44,5.69
2025-01-07,688262,国芯科技,25.4,5.3
2025-01-07,688279,峰岹科技,147.6,9.15
2025-01-07,688702,盛科通信-U,72.01,8.49
2025-01-07,920725,惠丰钻石,39.8,8.54
2025-01-08,002851,麦格米特,65.0,7.52
2025-01-08,300174,元力股份,14.58,5.02
2025-01-08,300984,金沃股份,39.08,7.7
2025-01-08,600513,联环药业,10.27,9.96
2025-01-08,600624,ST复华,6.3,5.68
