trade_date,code,name,open,pct_chg
2023-01-03,001216,华瓷股份,13.68,7.55
2023-01-03,002055,得润电子,8.64,5.8
2023-01-03,002093,国脉科技,7.97,10.01
2023-01-03,002777,久远银海,15.0,7.07
2023-01-03,002912,中新赛克,31.64,9.99
2023-01-03,300161,华中数控,22.89,7.96
2023-01-03,300254,仟源医药,7.68,19.94
2023-01-03,300298,三诺生物,33.88,6.97
2023-01-03,301077,星华新材,21.94,7.28
2023-01-03,603529,爱玛科技,50.3,10.01
2023-01-03,688232,新点软件,56.78,9.59
2023-01-03,688305,科德数控,89.95,6.88
2023-01-04,000972,*ST中基,3.06,5.07
2023-01-04,002912,中新赛克,34.78,6.44
2023-01-04,300161,华中数控,24.9,6.48
2023-01-04,601163,三角轮胎,12.55,10.04
2023-01-04,603213,镇洋发展,13.5,10.0
2023-01-04,603529,爱玛科技,51.48,6.68
2023-01-04,688131,皓元医药,107.3,6.22
2023-01-04,688169,石头科技,252.83,5.42
2023-01-05,000972,*ST中基,3.1,5.14
2023-01-05,002011,盾安环境,13.27,7.7
2023-01-05,300347,泰格医药,106.2,6.94
2023-01-05,301103,何氏眼科,33.45,6.44
2023-01-05,603589,口子窖,56.69,6.02
2023-01-05,688131,皓元医药,114.35,7.52
2023-01-05,688299,长阳科技,16.77,5.36
2023-01-06,002782,可立克,18.26,5.76
2023-01-06,603213,镇洋发展,14.91,9.99
2023-01-06,603806,福斯特,70.0,10.0
2023-01-09,000563,陕国投Ａ,3.22,5.88
2023-01-09,000972,*ST中基,3.35,5.15
2023-01-09,600406,国电南瑞,24.93,5.17
2023-01-09,600976,健民集团,52.6,5.28
2023-01-09,603158,腾龙股份,7.5,5.91
2023-01-09,603759,海天股份,9.53,5.8
2023-01-10,000025,特  力Ａ,18.07,9.98
2023-01-10,600521,华海药业,22.51,7.73
2023-01-10,688325,赛微微电,42.61,6.03
2023-01-11,600121,郑州煤电,5.07,10.06
2023-01-11,600188,兖矿能源,33.28,7.75
2023-01-12,000025,特  力Ａ,18.76,7.88
2023-01-12,000972,*ST中基,3.6,5.03
2023-01-12,300522,世名科技,10.3,6.94
2023-01-13,300015,爱尔眼科,32.0,6.0
2023-01-13,300347,泰格医药,109.95,5.67
2023-01-13,300510,金冠股份,5.78,8.05
2023-01-13,301103,何氏眼科,33.96,14.22
2023-01-13,600587,新华医疗,22.51,6.54
2023-01-13,688016,心脉医疗,197.74,8.19
2023-01-13,688169,石头科技,266.58,11.44
2023-01-13,688639,华恒生物,148.45,5.31
2023-01-16,300433,蓝思科技,10.51,5.13
2023-01-16,600501,航天晨光,11.9,10.04
2023-01-16,600587,新华医疗,24.0,5.52
2023-01-16,603501,豪威集团,81.33,8.15
2023-01-17,300256,星星科技,2.86,5.23
2023-01-17,300522,世名科技,11.56,5.66
2023-01-17,603035,常熟汽饰,22.09,5.03
2023-01-18,002331,皖通科技,6.67,5.12
2023-01-18,002546,新联电子,3.92,5.64
2023-01-18,002777,久远银海,15.62,10.02
2023-01-18,688232,新点软件,56.99,6.65
2023-01-19,000636,风华高科,16.92,5.75
2023-01-19,002331,皖通科技,7.13,10.03
2023-01-19,002777,久远银海,17.02,9.99
2023-01-19,300161,华中数控,24.57,5.74
2023-01-19,300347,泰格医药,118.19,6.39
2023-01-19,603776,永安行,13.31,5.48
2023-01-19,688131,皓元医药,124.44,6.69
2023-01-19,688232,新点软件,60.0,6.07
2023-01-20,002777,久远银海,19.39,6.73
2023-01-20,600853,龙建股份,3.9,10.13
2023-01-30,002190,成飞集成,23.54,10.0
2023-01-30,300433,蓝思科技,12.73,18.81
2023-01-30,300707,威唐工业,17.25,6.41
2023-01-30,600230,沧州大化,19.78,5.36
2023-01-30,600501,航天晨光,14.0,6.86
2023-01-30,603035,常熟汽饰,23.3,5.37
2023-01-31,002190,成飞集成,25.8,9.98
2023-01-31,002397,梦洁股份,4.81,6.54
2023-01-31,002847,盐津铺子,113.43,7.97
2023-01-31,300481,濮阳惠成,30.55,6.06
2023-01-31,920139,华岭股份,9.91,7.14
2023-02-01,002190,成飞集成,27.5,10.0
2023-02-01,002298,中电鑫龙,6.53,6.23
2023-02-01,300522,世名科技,12.69,10.97
2023-02-01,688169,石头科技,305.65,7.44
2023-02-01,688219,会通股份,9.78,5.46
2023-02-02,000533,顺钠股份,4.25,5.65
2023-02-02,603529,爱玛科技,59.0,5.18
