trade_date,code,name,open,pct_chg
2024-12-30,300380,安硕信息,49.33,5.04
2024-12-30,300857,协创数据,102.0,6.21
2024-12-30,603703,盛洋科技,10.83,5.26
2024-12-31,301631,壹连科技,125.08,5.44
2024-12-31,600246,万通发展,6.72,10.04
2025-01-02,000619,海螺新材,6.19,10.08
2025-01-02,002214,*ST大立,11.21,7.17
2025-01-02,002778,中晟高科,17.51,10.02
2025-01-02,002902,铭普光磁,23.39,6.93
2025-01-02,600246,万通发展,7.34,6.58
2025-01-02,603390,通达电气,10.97,5.83
2025-01-02,603500,祥和实业,7.8,10.0
2025-01-02,603708,家家悦,11.27,7.99
2025-01-03,603392,万泰生物,67.35,5.02
2025-01-06,300534,陇神戎发,8.36,5.52
2025-01-06,603500,祥和实业,7.9,9.99
2025-01-06,688022,瀚川智能,10.48,20.0
2025-01-06,920729,永顺生物,6.7,5.62
2025-01-07,002227,奥 特 迅,10.0,6.15
2025-01-07,002778,中晟高科,17.2,7.18
2025-01-07,300040,九洲集团,6.27,5.26
2025-01-07,300220,金运激光,12.3,6.49
2025-01-07,300286,安科瑞,19.11,7.83
2025-01-07,300351,永贵电器,16.32,8.48
2025-01-07,300380,安硕信息,41.58,5.0
2025-01-07,300703,创源股份,13.8,5.47
2025-01-07,300857,协创数据,99.0,5.24
2025-01-07,300863,卡倍亿,42.01,6.84
2025-01-07,300968,格林精密,15.43,5.12
2025-01-07,301322,绿通科技,21.35,8.38
2025-01-07,600237,铜峰电子,6.09,10.08
2025-01-07,600666,奥瑞德,2.23,5.86
2025-01-07,603021,ST华鹏,3.82,7.51
2025-01-07,603106,恒银科技,7.0,10.07
2025-01-07,603500,祥和实业,9.0,9.99
2025-01-07,603839,安正时尚,5.14,5.89
2025-01-07,603918,金桥信息,11.16,5.08
2025-01-07,688172,燕东微,18.62,5.19
2025-01-07,688693,锴威特,29.35,7.51
2025-01-07,920139,华岭股份,22.44,5.59
2025-01-07,920227,美登科技,43.5,5.31
2025-01-07,920885,星辰科技,10.88,6.29
2025-01-08,002403,爱仕达,14.18,10.03
2025-01-08,301009,可靠股份,10.5,11.83
2025-01-08,603106,恒银科技,7.76,7.32
2025-01-09,300459,汤姆猫,5.37,5.02
2025-01-09,603002,宏昌电子,5.07,10.04
2025-01-09,605258,协和电子,27.16,10.01
2025-01-09,920227,美登科技,46.49,6.6
2025-01-10,001322,箭牌家居,7.43,5.79
2025-01-10,002534,西子洁能,11.98,10.01
2025-01-10,300879,大叶股份,14.57,6.45
2025-01-10,688368,晶丰明源,82.0,10.49
2025-01-13,603106,恒银科技,7.28,10.03
2025-01-13,603669,灵康药业,4.77,10.06
2025-01-13,920693,阿为特,36.86,5.38
2025-01-14,000409,云鼎科技,8.46,5.23
2025-01-14,002073,软控股份,7.81,8.25
2025-01-14,002105,信隆健康,4.75,6.37
2025-01-14,002204,大连重工,4.7,5.96
2025-01-14,002227,奥 特 迅,9.71,6.34
2025-01-14,002376,新北洋,5.97,6.25
2025-01-14,002403,爱仕达,15.11,10.0
2025-01-14,002534,西子洁能,12.03,5.36
2025-01-14,002570,贝因美,3.92,6.12
2025-01-14,002574,明牌珠宝,4.29,5.19
2025-01-14,002622,皓宸医疗,2.55,6.72
2025-01-14,002825,纳尔股份,7.75,6.14
2025-01-14,002902,铭普光磁,19.03,6.34
2025-01-14,002915,中欣氟材,12.92,8.09
2025-01-14,002950,奥美医疗,8.96,6.26
2025-01-14,300031,宝通科技,17.0,5.47
2025-01-14,300040,九洲集团,5.87,6.19
2025-01-14,300095,华伍股份,6.09,5.12
2025-01-14,300113,顺网科技,13.76,7.96
2025-01-14,300168,万达信息,6.97,6.36
2025-01-14,300183,东软载波,14.52,8.95
2025-01-14,300220,金运激光,12.84,7.44
2025-01-14,300275,梅安森,12.5,5.19
2025-01-14,300286,安科瑞,18.71,8.54
2025-01-14,300351,永贵电器,16.57,5.31
2025-01-14,300380,安硕信息,44.01,20.0
2025-01-14,300459,汤姆猫,5.53,8.82
2025-01-14,300515,三德科技,11.66,7.14
2025-01-14,300542,新晨科技,19.0,8.73
2025-01-14,300565,科信技术,11.87,5.47
2025-01-14,300590,移为通信,13.39,6.02
2025-01-14,300593,新雷能,10.33,5.56
2025-01-14,300662,科锐国际,19.98,6.15
2025-01-14,300703,创源股份,13.58,6.91
2025-01-14,300771,智莱科技,9.59,5.32
2025-01-14,300863,卡倍亿,41.0,5.49
2025-01-14,300968,格林精密,15.71,7.07
2025-01-14,301009,可靠股份,10.32,6.41
2025-01-14,301459,丰茂股份,38.22,5.86
2025-01-14,301558,三态股份,7.93,7.66
2025-01-14,301631,壹连科技,115.6,7.77
2025-01-14,600358,ST联合,3.31,10.15
2025-01-14,600386,北巴传媒,3.97,6.08
2025-01-14,600592,龙溪股份,9.99,5.55
2025-01-14,600666,奥瑞德,2.17,6.51
2025-01-14,603021,ST华鹏,3.86,7.33
2025-01-14,603106,恒银科技,8.5,9.98
2025-01-14,603196,日播时尚,12.8,5.48
2025-01-14,603214,爱婴室,19.93,5.97
2025-01-14,603383,顶点软件,34.73,5.9
2025-01-14,603390,通达电气,8.7,5.98
2025-01-14,603500,祥和实业,6.8,5.26
2025-01-14,603703,盛洋科技,11.01,6.97
2025-01-14,603726,朗迪集团,14.76,5.25
2025-01-14,603810,丰山集团,8.82,5.55
2025-01-14,603839,安正时尚,5.29,6.46
2025-01-14,603918,金桥信息,11.54,5.58
2025-01-14,605258,协和电子,27.32,10.0
2025-01-14,688022,瀚川智能,11.03,10.4
2025-01-14,688127,蓝特光学,23.98,6.76
2025-01-14,688184,ST帕瓦,13.33,5.08
2025-01-14,688216,气派科技,19.28,5.92
2025-01-14,688368,晶丰明源,79.71,6.28
2025-01-14,688378,奥来德,20.55,7.34
2025-01-14,688558,国盛智科,20.3,5.64
2025-01-14,688609,九联科技,9.34,6.14
2025-01-14,688655,迅捷兴,9.95,6.9
2025-01-14,688693,锴威特,30.84,7.39
2025-01-14,688710,益诺思,33.34,7.15
2025-01-14,920139,华岭股份,22.6,10.37
2025-01-14,920175,东方碳素,10.0,8.64
2025-01-14,920225,利通科技,10.24,8.19
2025-01-14,920227,美登科技,46.5,16.29
2025-01-14,920570,坤博精工,28.79,9.36
2025-01-14,920693,阿为特,39.25,7.99
2025-01-14,920729,永顺生物,6.55,6.12
2025-01-14,920753,天纺标,27.36,8.17
2025-01-14,920885,星辰科技,11.32,14.03
2025-01-15,002403,爱仕达,17.39,6.79
2025-01-15,300220,金运激光,13.7,5.6
2025-01-15,600358,ST联合,3.94,10.06
2025-01-15,688583,思看科技,105.0,198.86
2025-01-15,920227,美登科技,56.0,7.0
2025-01-16,000619,海螺新材,5.78,10.02
2025-01-16,600358,ST联合,4.33,9.9
2025-01-16,603106,恒银科技,8.7,6.16
