trade_date,code,name,open,pct_chg
2024-12-30,003015,日久光电,13.64,10.01
2024-12-30,300596,利安隆,30.38,5.31
2024-12-30,300718,长盛轴承,29.66,12.42
2024-12-30,301208,中亦科技,35.8,5.47
2024-12-30,301600,慧翰股份,170.43,18.38
2024-12-31,000995,皇台酒业,15.14,10.0
2024-12-31,002775,文科股份,3.52,10.0
2025-01-02,002275,桂林三金,15.06,6.3
2025-01-02,300607,拓斯达,25.4,15.34
2025-01-02,300718,长盛轴承,29.47,6.09
2025-01-02,301088,戎美股份,13.88,13.86
2025-01-02,600743,华远控股,2.16,6.6
2025-01-02,920422,润普食品,9.77,5.48
2025-01-03,000573,粤宏远Ａ,3.43,9.94
2025-01-03,003015,日久光电,14.33,10.01
2025-01-03,300718,长盛轴承,33.06,12.35
2025-01-03,600743,华远控股,2.25,6.64
2025-01-03,603297,永新光学,93.44,6.6
2025-01-06,000573,粤宏远Ａ,3.77,9.91
2025-01-06,002225,濮耐股份,4.9,9.96
2025-01-06,002275,桂林三金,16.18,5.17
2025-01-06,300194,福安药业,4.33,5.83
2025-01-06,600722,金牛化工,4.61,9.96
2025-01-06,603050,科林电气,19.21,10.01
2025-01-06,603063,禾望电气,20.9,10.0
2025-01-06,920478,峆一药业,17.6,7.82
2025-01-07,000573,粤宏远Ａ,4.15,10.08
2025-01-07,000995,皇台酒业,15.0,10.03
2025-01-07,001283,豪鹏科技,55.0,7.03
2025-01-07,002225,濮耐股份,5.28,6.23
2025-01-07,002354,天娱数科,4.88,7.66
2025-01-07,002553,南方精工,11.9,5.24
2025-01-07,002995,天地在线,17.79,6.05
2025-01-07,300017,网宿科技,9.05,5.06
2025-01-07,300092,科新机电,10.99,7.95
2025-01-07,300338,ST开元,4.05,6.27
2025-01-07,300607,拓斯达,28.94,5.51
2025-01-07,300718,长盛轴承,30.57,6.19
2025-01-07,300935,盈建科,20.4,5.42
2025-01-07,301049,超越科技,22.0,6.59
2025-01-07,301386,未来电器,19.55,5.13
